#bow at banff
2 0 0 24 2000 1 0
3070.3338 -6934.308 05BB001 #data to: 2016/12/31
3085.716 -6971.334 05BA001 #data to: 2019/10/31
29.6	-1
26.1	-1
24.1	-1
22.5	6.17
21	5.98
20.9	6.14
21.3	6.36
22.4	6.89
25.5	7.66
29.5	8.82
34.3	10.1
38.5	11.1
38.8	11.3
36.6	11.2
37.3	11.7
42.8	13
53.5	15.6
68.9	18.7
80.9	21.6
104	26
103	25.8
90.2	23.7
78.7	20.9
69.1	18.4
61.6	16.3
56.6	14.6
51.4	13.2
48.1	12.2
47.5	12
52.8	12.5
64.1	14.3
79.7	17.4
92.5	21.1
104	25.9
111	29.1
110	28.9
116	29.2
121	30.2
129	32.5
131	33.4
130	31.5
118	28.1
107	25.7
100	24.9
99	24.8
97.7	23.8
97.6	23.3
94	21.8
85.6	20
77.1	17.7
75.8	16.8
134	22.7
142	22.7
139	21.9
144	22.7
160	28.5
167	30.7
141	26.8
123	24.9
116	23.4
108	22.6
114	24.6
121	26.4
122	28.3
127	30.1
122	29.2
110	26.4
98.4	23.7
92.6	23.3
101	28
116	31.6
105	28.5
99.7	28.1
92.7	24.9
83.2	22.1
78.5	21.7
79.3	22.8
79.3	22.7
75.2	21.8
76.4	23.6
83.5	24.4
81.8	24.9
89.7	29
88	26.1
79.5	24.1
75.1	23.6
83.2	28.2
87.6	27.6
79.5	24.5
71.1	21.8
65.1	20.2
62.4	20.4
63.4	21.4
64.2	21.8
63.1	22.2
63.2	23.1
63.7	23
59.4	20.7
54.7	18.9
51.4	18.4
50.6	18.7
50.8	19.3
51.3	19.5
49.8	18.7
48.1	18.2
48.4	17.6
45.6	16.5
42.9	15.2
40.4	14.8
40.3	15.2
41.6	17.5
54.3	20.8
57.6	18.3
49.4	16.3
45.1	15.8
43.2	16.4
43.6	16.9
47.8	17
52.1	14.8
45.9	13
43.6	12.5
42.5	12.4
41.6	12.8
42	13.2
43.1	12.6
40	11.6
37.8	10.6
36.6	11.4
40.1	12.8
38.9	11.8
37.6	10.9
35.5	9.98
33.6	9.38
32.3	9.01
35.2	9.73
39.7	9.73
38.4	8.96
36.9	8.49
36.3	8.08
35.7	8.13
36.9	8.51
38.7	8.6
37.4	8.18
35.9	7.72
34.7	7.7
35.4	8.14
34.6	7.79
33.7	7.55
33.1	7.33
32.1	6.98
31.2	6.7
30.4	6.58
31.1	6.97
30.9	6.8
32	8.83
49.7	14.4
52.6	13
48.3	12
44	10.8
41	9.87
38.5	9.07
36.7	8.49
35.7	8.3
34.9	7.85
33.4	7.28
32.1	6.9
31.6	6.82
31.1	6.51
30.7	6.61
30.4	6.38
29.7	6.13
29.4	6.3
31.6	7.75
33.3	7.55
31.5	6.91
31.1	6.67
29.7	6.11
28.8	5.82
28.4	5.61
27.9	5.62
27.6	5.64
27.6	5.54
27.5	5.44
27.1	5.29
26.5	5.27
26.4	5.09
25.9	5.09
25.9	-1
25.9	-1
24.9	-1
24.5	-1
23.8	-1
23.3	-1
22.6	-1
22.4	-1
22.2	-1
22.1	-1
21.7	-1
21.2	-1
20.2	-1
20	-1
19.8	-1
19	-1
17.9	-1
17.5	-1
17	-1
16.5	-1
16	-1
15.5	-1
15.1	-1
14.7	-1
13.9	-1
13.5	-1
13.1	-1
12.8	-1
12.5	-1
12.1	-1
11.2	-1
10.6	-1
11.3	-1
11	-1
11.7	-1
11.9	-1
12.2	-1
12.5	-1
12.7	-1
13.7	-1
14	-1
14.3	-1
14.5	-1
14.3	-1
13.5	-1
13.2	-1
13.1	-1
12.5	-1
12.3	-1
13	-1
13.8	-1
14.6	-1
14.5	-1
14.1	-1
13.8	-1
13.6	-1
13.3	-1
13	-1
12.8	-1
12.7	-1
12.7	-1
12.7	-1
12.7	-1
12.7	-1
12.8	-1
12.7	-1
12.8	-1
12.8	-1
12.8	-1
12.6	-1
12.6	-1
12.7	-1
12.5	-1
12.6	-1
12.5	-1
12.3	-1
11.7	-1
12.2	-1
12.2	-1
11.9	-1
11.4	-1
11.5	-1
11.2	-1
11.9	-1
11.7	-1
11.2	-1
11.3	-1
11	-1
10.7	-1
10.8	-1
10.8	-1
10.7	-1
10.6	-1
10.4	-1
10.3	-1
10.4	-1
10.3	-1
9.4	-1
9.47	-1
10	-1
9.59	-1
8.45	-1
8.43	-1
8.99	-1
9.53	-1
9.56	-1
8.82	-1
8.44	-1
7.84	-1
7.83	-1
8.41	-1
8.83	-1
9.02	-1
9.15	-1
9.09	-1
8.91	-1
8.58	-1
9.11	-1
9.35	-1
9.44	-1
9.37	-1
9.28	-1
9.44	-1
9.31	-1
9.17	-1
9.48	-1
9.38	-1
9.12	-1
9	-1
8.53	-1
8.64	-1
8.53	-1
8.49	-1
8.65	-1
8.91	-1
8.76	-1
8.89	-1
8.88	-1
8.71	-1
8.7	-1
8.72	-1
8.71	-1
8.76	-1
8.64	-1
8.56	-1
8.55	-1
8.42	-1
8.37	-1
8.46	-1
8.43	-1
8.42	-1
8.5	-1
8.5	-1
8.44	-1
8.43	-1
8.39	-1
8.5	-1
8.64	-1
9.21	-1
9.62	-1
9.27	-1
9.3	-1
9.35	-1
9.33	-1
9.29	-1
9.5	-1
9.5	-1
9.5	-1
10.1	-1
11.7	-1
13.7	-1
16.5	-1
14.3	-1
14.5	-1
15.6	-1
17.1	-1
19	-1
18.5	-1
18.9	-1
23	-1
23.9	-1
23.9	6.14
22.9	5.65
20.8	5.31
19.7	5.36
21.1	5.87
24.4	6.31
25.2	6.17
24.2	6.02
22.8	5.8
22.1	5.66
22.1	5.78
23.8	6.39
24.9	6.31
24.4	6.3
27	6.86
38.7	8.04
65.4	10.9
102	16.5
136	24.7
145	29.7
168	36.5
164	35.8
160	37
168	39.1
160	37.5
143	33.5
123	28.9
104	24.2
90.6	20.9
83.6	19
78.2	18.1
82.2	18.3
98.8	22
114	29.9
117	30.1
110	27.7
107	26.4
101	24.7
107	26.3
116	30
124	30.8
116	29.3
107	27.1
101	26.4
116	29.8
138	36.8
167	43.8
156	41.1
132	35.3
112	30.1
102	27.5
95.4	25.9
87.7	23.9
82.2	22.3
77.8	21.6
77.7	22.5
82.6	24.9
90	27.6
97.9	31.1
102	32
98.2	30.8
91.3	28.8
86.6	28.1
84.1	28
82.4	28.3
84.9	29.7
86.3	31.1
89.9	31.9
84.7	29.8
79.5	29
88.9	30.9
90.3	30
81.6	27.5
75.1	26.3
71.5	25.5
67.7	24.2
63.1	22.6
59.1	21.2
56.8	20.3
54.5	19.4
51.8	19.1
51.3	20.2
53.8	22.7
58.6	25.4
63.9	27.3
65.4	28
64.8	28.1
64.5	28.2
63.7	27.2
61.5	26.7
59.4	24.5
55	20.5
47.5	17.5
43.5	16
40.6	14.9
39.1	14.3
37.7	13.4
35.7	13.4
35.5	14.4
37.1	15.9
39.2	17.3
42.5	18.7
51.8	20.9
50	18.3
45	16.4
41.1	15.7
40.1	16.3
39.9	16
38.7	15.6
37.9	15.9
38.1	16.4
38.2	16.6
38.3	16.9
38.9	16.8
41.6	17.7
40.7	16.3
38.2	15.4
36.7	15.7
36.6	15.8
36.4	16.4
37.2	17
44.9	19.8
51.2	17
42.7	13.7
38.7	12.2
37.2	11.9
36.5	12.3
36.6	13.3
37	14.1
37.3	14.6
37.1	14.7
36.8	14.7
37.3	14.5
35.8	14
34.9	13.7
35.6	13.7
37.2	11.8
35.1	10.2
33.1	9
31.1	7.9
29.8	7.14
29.5	6.69
29.6	6.43
29.5	6.29
29.1	5.97
28	5.68
27.2	5.5
26.9	5.44
27	5.72
27.8	6.04
28.1	6.52
28.5	6.66
28.3	6.94
28.1	6.56
27.2	6.02
26.5	5.67
25.3	5.45
24.5	5.28
24.1	5.22
24.1	5.03
23.3	4.65
22.5	4.39
22	4.22
21.6	4.06
21.1	3.94
20.7	3.82
20.4	3.72
20.2	3.84
20.6	3.73
20.1	3.55
19.5	3.43
19.1	3.34
18.9	3.22
18.5	3.1
17.8	2.97
17.7	2.88
17.5	2.85
17.3	2.78
17.1	2.79
17.4	3.04
17.4	3.1
16	2.77
13.9	2.44
11.5	2.5
10.9	-1
11.5	-1
12.7	-1
14.6	-1
15.7	-1
15.9	-1
16.2	-1
16.3	-1
15.9	-1
15.6	-1
15.8	-1
15.3	-1
14.8	-1
13.9	-1
14	-1
14	-1
12.9	-1
13	-1
13.3	-1
13.3	-1
12.9	-1
12.7	-1
12.5	-1
12.1	-1
9.46	-1
8.21	-1
8.15	-1
8.56	-1
9.23	-1
10.7	-1
11.6	-1
12	-1
11.9	-1
12.3	-1
12.9	-1
13	-1
13	-1
13	-1
12.6	-1
12.1	-1
11.8	-1
11.7	-1
11.3	-1
11.1	-1
11	-1
10.7	-1
9.41	-1
9.33	-1
10.7	-1
10.5	-1
10.7	-1
10.8	-1
10.4	-1
9.69	-1
10.1	-1
10.5	-1
10.5	-1
10.1	-1
8.96	-1
9.35	-1
9.75	-1
10.1	-1
10.5	-1
10.8	-1
10.7	-1
10.3	-1
10.5	-1
10.6	-1
10.6	-1
10.6	-1
10.7	-1
9.77	-1
9.05	-1
9.39	-1
9.65	-1
9.45	-1
9.79	-1
10	-1
9.39	-1
9.55	-1
9.78	-1
9.33	-1
9.43	-1
9.36	-1
9.26	-1
9.04	-1
8.7	-1
8.11	-1
8.22	-1
8.26	-1
8.5	-1
8.42	-1
8.65	-1
8.54	-1
8.58	-1
8.73	-1
9.07	-1
9.42	-1
9.51	-1
9.06	-1
8.54	-1
8.7	-1
8.81	-1
8.37	-1
8.07	-1
7.98	-1
8.96	-1
9.24	-1
9	-1
8.88	-1
8.81	-1
8.77	-1
8.62	-1
8.43	-1
8.3	-1
8.56	-1
9.11	-1
9.21	-1
9.1	-1
8.79	-1
8.7	-1
8.76	-1
9	-1
9.1	-1
9.3	-1
9.27	-1
9.05	-1
9.15	-1
8.96	-1
8.83	-1
8.95	-1
9.3	-1
9.4	-1
9.3	-1
9.24	-1
9.82	-1
9.85	-1
9.91	-1
9.92	-1
10.3	-1
9.93	-1
9.67	-1
9.68	-1
9.91	-1
10	-1
10.1	-1
10	-1
10	-1
9.91	-1
9.9	-1
9.94	-1
9.91	-1
9.47	-1
8.99	-1
9.06	-1
9.13	-1
9.03	-1
9.16	-1
9.6	-1
10.4	-1
10.7	-1
10.6	-1
10.3	-1
10.3	-1
10.4	-1
10.5	-1
10.4	-1
10.4	-1
10.4	-1
10.3	-1
10.4	-1
10.3	-1
10.3	-1
10.4	-1
10.8	-1
11.4	-1
11.8	-1
12	-1
12.8	-1
14.6	-1
14.6	-1
14.2	3.36
14.8	3.51
17.1	3.96
19.1	3.98
18.3	3.78
17.5	3.76
17.7	4.39
20.5	5.67
29	8.23
34.8	8.81
35.8	9.19
39.3	10.1
46.2	10.5
44.9	10.6
43.9	11.3
49.9	12.5
63.3	14.5
77.6	16.9
90.1	19.5
93.6	21.3
83.9	19.5
72.2	17.2
65.8	16.3
63.8	15.9
58	14.4
55.6	13.4
57.5	13.5
63.5	14.2
66.6	15.1
78.4	16.7
99.2	19.8
126	24.9
155	31.4
184	38.7
210	46.8
242	60
275	66.8
298	63.6
257	55.6
220	49.3
193	44.9
184	43.7
169	39.2
143	33.7
124	29.1
110	25.9
108	24.4
119	24.7
125	25.4
125	25.3
126	25.5
144	29.4
158	33.5
158	34.6
148	34
134	31.1
116	27.5
108	26.1
110	26.8
123	29.6
148	36.6
141	34.7
127	31.9
119	30.6
121	31.8
131	36.3
149	42.9
162	46.6
150	43.1
130	38.2
120	35.9
113	34.9
114	36.4
120	39
125	41
127	42.3
126	42
121	41
119	42.7
129	49.6
132	48.3
119	43.4
108	38.6
102	38.1
107	43.3
105	40.1
93.4	35.2
85.6	32.5
81.7	31.6
80	31.4
78.2	30.8
74.8	28.4
67.8	25.4
63.1	24
61	23.6
59.8	22.9
57.2	21.6
55.6	21.3
54.3	21.5
56.8	22.7
58.9	21.8
65.3	22.8
65.4	19.7
56.3	17
50.7	15.7
47.6	15
45.1	14.8
43.7	15.2
44.3	16.6
45.6	17.6
47.1	17.4
47.2	17.4
44.4	15.4
41.1	13.8
38.6	12.8
37	12.3
35.9	12.4
36.9	13
39.1	12.1
37.2	10.9
34.7	10.2
33.3	10.9
34.3	13.1
42.4	16.8
44.1	16.1
43.1	18.4
43.7	17.5
41.8	16.5
40.7	15.4
38.2	13.3
35.9	11.6
33.5	10.5
31.7	10.1
31.2	10.9
34.9	12.1
36.1	10.9
33.3	10.3
31.9	9.87
31	9.52
30.2	9.06
29.2	8.16
28.3	7.55
27.2	6.95
26.4	6.56
26.3	6.43
26.6	6.45
26.1	6.16
25.1	5.88
24.6	5.63
24	5.36
23.9	5.9
26.6	6.12
25.6	5.83
24.6	5.61
24.2	5.57
24.6	5.57
23.9	5.33
23.3	5.14
22.8	4.92
22.3	4.74
22.1	4.68
22	4.57
21.9	4.49
22.3	4.51
22.1	4.38
21.6	4.29
21.2	4.17
20.9	4.08
20.7	4.02
20.6	3.97
20.2	3.87
20	3.89
20.1	3.84
19.7	3.75
19.4	3.72
19.5	3.71
20.3	3.88
23.4	4.47
21.6	4.22
18.9	3.78
18.6	3.78
18.6	3.86
18.5	3.9
18.1	3.76
17.7	-1
17.3	-1
17.6	-1
17.5	-1
17.4	-1
17	-1
17.3	-1
16.9	-1
16.9	-1
16.6	-1
16	-1
16.1	-1
16.3	-1
15.9	-1
15.3	-1
15.6	-1
15.3	-1
15	-1
12.8	-1
10.7	-1
9.4	-1
9.23	-1
9.61	-1
10	-1
11.1	-1
11.5	-1
11.8	-1
12.2	-1
11.9	-1
10.7	-1
9.89	-1
10.1	-1
11.2	-1
11.7	-1
12.8	-1
13.6	-1
12.9	-1
11.6	-1
11.8	-1
11.9	-1
12	-1
12.1	-1
12	-1
11.9	-1
11.8	-1
11.9	-1
12	-1
11.8	-1
11.6	-1
11.5	-1
10.9	-1
9.85	-1
11	-1
11.2	-1
11.1	-1
10.8	-1
10.5	-1
10	-1
9.9	-1
9.88	-1
9.84	-1
9.42	-1
9.26	-1
9.71	-1
9.88	-1
9.89	-1
9.75	-1
9.64	-1
9.73	-1
9.84	-1
9.91	-1
9.84	-1
9.66	-1
9.57	-1
9.44	-1
9.47	-1
8.37	-1
8.84	-1
9.54	-1
9.57	-1
8.96	-1
8.19	-1
8.89	-1
8.99	-1
8.91	-1
9.11	-1
9.35	-1
8.9	-1
8.48	-1
8.25	-1
8.45	-1
8.6	-1
8.6	-1
8.69	-1
8.64	-1
8.51	-1
8.56	-1
8.62	-1
8.57	-1
8.56	-1
8.47	-1
8.15	-1
8.5	-1
8.65	-1
8.77	-1
8.63	-1
8.68	-1
8.57	-1
8.31	-1
8.39	-1
8.24	-1
8.19	-1
8.15	-1
8.17	-1
8.18	-1
8.11	-1
8.21	-1
8.08	-1
8.34	-1
8.23	-1
7.82	-1
7.88	-1
7.71	-1
7.52	-1
7.73	-1
7.32	-1
7.52	-1
7.78	-1
7.57	-1
7.38	-1
7.45	-1
7.44	-1
7.4	-1
7.19	-1
7.09	-1
7.27	-1
7.32	-1
7.32	-1
7.27	-1
7.24	-1
7.34	-1
7.52	-1
7.46	-1
7.28	-1
7.42	-1
7.07	-1
7.1	-1
7.1	-1
7.17	-1
7.3	-1
7.15	-1
7	-1
7.1	-1
7.4	-1
7.51	-1
7.63	-1
7.69	-1
7.71	-1
7.76	-1
7.77	-1
7.83	-1
7.88	-1
7.86	-1
8.09	-1
8.61	-1
9.4	-1
9.2	-1
8.99	-1
8.86	-1
9.13	-1
8.63	-1
8.31	-1
8.3	-1
8.34	-1
8.47	-1
8.52	-1
8.49	-1
8.33	-1
8.45	-1
8.7	-1
9.24	-1
9.53	-1
9.37	1.72
9.21	1.81
9.48	2.05
10.1	2.4
11.1	2.61
11.9	3.01
12.6	3.33
13.7	3.37
13.2	3.2
12.6	3.2
12.6	3.27
13	3.58
13.5	3.8
14	4.07
15.3	5.51
23.6	7.32
34.6	8.6
50.6	11.2
75.3	15.2
75.3	18
99.3	25.2
97.3	24.7
82.2	22.2
73.7	19.8
80.2	18.9
85.1	19
76.4	17.8
76.8	17.4
83.5	18.5
93.1	19.7
98	21.2
108	23.3
119	26.1
132	29.1
134	29.3
137	30.1
138	31.2
123	28.1
107	24.2
96.5	21.1
89.1	19.6
84.5	17.8
77.4	16.2
77.9	16.7
88.6	17.6
82.4	16.4
80.1	15.7
85	16
89.9	17
87.9	16.9
85.7	16.9
90	18.1
120	23.7
136	26.5
127	26.4
124	26.5
117	25.3
104	22.7
104	22.6
118	26.7
145	34.2
163	40.8
160	41.4
151	40.6
149	42
153	44.6
139	41.3
126	37.2
108	31.6
94.1	28.4
95	31.2
100	29.9
86.3	25.7
77.3	23.3
76.2	24.2
76.5	23.8
73.8	22.9
69	22.1
68.3	22.4
66.5	21.7
63.3	21.5
63.8	22.6
68.9	24.8
77.1	27.5
84.7	26.9
76.8	25.5
71.1	24.8
72.7	26.2
74.6	26.6
69.5	24.7
66.1	23.7
62.1	20.6
57.1	19.9
57.8	18.8
52.2	17
48.6	16.2
46.3	16.1
45.6	16.5
46.4	17.8
48.8	19.6
54.3	24.1
67.7	26.9
62.6	22.8
53.9	19.7
49.1	18.5
46.5	18.3
46.8	19.8
49.9	21.9
52.8	23.4
56.2	24.9
59.2	28.2
64	27.7
60.7	25.6
62.3	23.3
54.3	20.2
49	19.2
48.1	20
50	18.5
45.1	16
41.3	14.3
40.2	16.3
58.6	21.4
57.9	18.1
51.3	15.4
45.7	13.5
41.8	12
39.3	10.9
36.9	10
35.9	9.5
34.6	9.15
33.5	8.76
32.6	8.98
34	8.88
32.3	8.43
31.8	8.95
35.1	9.29
34	8.8
32.5	8.55
31.5	8.44
30.8	8.36
30.3	8.36
29.9	8.48
29.7	8.59
30	8.88
35.2	9.78
35.1	9.15
32.9	8.48
31.5	8.02
31.1	7.71
30	7.21
28.9	6.81
27.9	6.5
27.1	6.33
26.5	6.36
26.1	6.54
26.3	7.29
27.3	7.45
27.8	7.93
28.4	7.57
27.9	7.27
27.7	6.88
26	6.31
24.9	5.89
23.8	5.55
22.8	5.32
23.1	5.33
23.4	5.46
22.3	5.13
21.9	4.98
21.8	5.18
24.7	5.61
24	5.27
22.6	4.96
22.2	4.9
21	4.68
21.1	4.51
20.2	4.37
20.1	4.18
18.1	3.71
17.7	3.4
18	3.45
18.3	3.5
18.1	3.35
17.7	3.2
17.7	-1
17.8	-1
17.6	-1
17.4	-1
17.2	-1
17	-1
16.9	-1
17	-1
16.9	-1
16.5	-1
16.3	-1
16.3	-1
16	-1
15.5	-1
15	-1
16	-1
16.1	-1
16	-1
15	-1
11.5	-1
12.9	-1
13	-1
12.5	-1
11.3	-1
11.4	-1
11.2	-1
10.8	-1
10.1	-1
11.9	-1
13	-1
13.5	-1
13.5	-1
11.6	-1
8.9	-1
9.84	-1
12.2	-1
13.2	-1
13.2	-1
12.9	-1
13.2	-1
13.2	-1
12.8	-1
11.9	-1
9.29	-1
9.06	-1
9.5	-1
11.6	-1
11.3	-1
11	-1
10.3	-1
10.3	-1
10.8	-1
11.2	-1
11.9	-1
11.8	-1
11.5	-1
11.3	-1
11.5	-1
11.6	-1
11.3	-1
11.5	-1
11.7	-1
11.4	-1
10.4	-1
10.7	-1
11	-1
11.1	-1
11.1	-1
11.1	-1
10.8	-1
10.7	-1
10.6	-1
10.4	-1
10.2	-1
9.9	-1
9.63	-1
9.3	-1
9.17	-1
9.18	-1
9.1	-1
9.14	-1
9	-1
8.82	-1
8.7	-1
8.5	-1
8.2	-1
8	-1
8.5	-1
9.2	-1
9.62	-1
9.91	-1
9.75	-1
9.63	-1
9.52	-1
9.51	-1
9.43	-1
9.2	-1
8.88	-1
8.65	-1
8.44	-1
8.3	-1
8.09	-1
7.9	-1
7.75	-1
7.71	-1
7.74	-1
8	-1
8.4	-1
8.87	-1
8.8	-1
8.79	-1
8.69	-1
8.53	-1
8.55	-1
8.63	-1
8.43	-1
8.2	-1
8.1	-1
8.22	-1
8.6	-1
9.1	-1
9.1	-1
8.9	-1
8.68	-1
8.42	-1
8.13	-1
7.9	-1
7.8	-1
7.7	-1
7.65	-1
7.77	-1
8.5	-1
9.25	-1
9.1	-1
8.9	-1
8.66	-1
8.39	-1
8.19	-1
8.24	-1
8.22	-1
8.22	-1
8.16	-1
8.06	-1
7.85	-1
7.75	-1
7.41	-1
7.6	-1
7.67	-1
7.62	-1
7.65	-1
7.5	-1
7.52	-1
7.39	-1
7.54	-1
7.56	-1
7.53	-1
7.74	-1
8.03	-1
8.3	-1
8.6	-1
8.93	-1
8.91	-1
8.95	-1
8.87	-1
8.71	-1
8.51	-1
8.4	-1
8.59	-1
8.72	-1
8.72	-1
8.77	-1
9.39	-1
10	-1
9.9	-1
9.77	-1
9.57	-1
9.48	-1
9.09	-1
8.8	-1
8.58	-1
8.59	-1
8.61	1.92
8.74	2.23
9.61	2.47
10.4	2.69
11	2.98
11.4	3.1
11.5	3.29
11.7	3.55
12.2	3.79
12.8	4.42
14.3	4.85
15.6	4.94
15.7	4.57
14.8	4.51
14.5	4.54
14.3	4.79
15.6	6.01
23.4	7.01
26.2	7.83
26.7	7.89
24.1	7.21
22.6	6.94
24	7.01
28.9	7.63
35.8	8.63
41.1	9.9
45.1	10.9
45.9	11.2
52.4	12
81.6	15.5
98.2	19.1
92.7	19.9
82.7	19.1
83	19
93.7	20.4
108	22.8
109	23.5
89.9	21
74	18.4
63.1	16.1
56.7	14.4
56	14.3
67.7	16.2
84.4	19.5
107	24.5
129	28.4
142	30.4
143	32.1
135	31.4
126	29.8
115	27.8
116	26.4
114	24.6
107	23.3
95.5	20.9
91.2	21.4
91.1	21.2
81	19.2
75.3	18.8
75.6	19.2
72.6	18.8
67.6	17.3
63.2	16.5
61	16.3
60.9	17
63.4	18.5
71	22.2
95.7	26
87.6	25.2
81.9	22.5
77.6	21.6
75.4	21.3
74.6	21.7
77.1	23
86	25.6
94.7	25.3
86.4	23.8
81.6	23.3
78.9	24.1
80.8	25
75.7	23
69.5	21.7
65.8	21.4
65.6	21.9
66.1	23.3
68	24.9
70.1	25.8
72	26.7
75.5	27
73.5	26
67.7	25
68.1	25.3
66	25.4
68.9	27
68.6	26.5
69.9	25.2
65.7	24.7
63.5	23.4
60	21.7
56.2	21
54.6	20.7
53.3	20.8
58.5	24.5
64.3	22.2
57.8	19.8
65.4	18.8
64	15.9
56.9	14.4
53	14
51.4	14.9
51.4	15.9
51.6	17.4
53.1	20.3
57.4	21
54.1	18.9
49.1	16.9
45.3	15.8
43.3	15.1
41.6	14.7
40.2	14.5
39.6	14.9
40.2	15.7
40.8	16.3
41.5	16.9
43	18.3
44.3	18.2
45.3	16.6
40	14.8
38.1	14.3
38.4	13.1
35.9	11
32.9	9.35
31.7	8.61
30.4	7.78
29	7.46
28.2	7.68
28.4	8.29
29.1	9.57
30.2	10.9
32.4	13.4
35.4	12.9
33.1	12.4
32.3	11.3
30.5	9.52
28.4	9.38
28.6	10.6
29.6	11.5
30.4	11.3
29.5	10.6
28.1	9.18
26.5	8.13
25.1	7.27
23.8	6.39
22.7	5.74
21.8	5.36
21.9	5.2
21.2	4.83
20.3	4.48
19.8	4.28
19.6	4.12
18.9	3.83
17.5	3.6
15.6	3.55
14.7	3.45
13.9	3.3
13.4	3.1
13.1	3
12.9	2.92
14.3	2.93
17.2	3.24
20.5	4.59
21.1	4.31
19.4	4.06
18.4	3.85
17.7	3.68
17.2	3.52
17	3.43
16.4	3.18
16.2	3.07
16.2	2.99
15.7	2.9
15	2.92
15.1	2.95
15.5	3
15.5	-1
14.4	-1
14	-1
13.6	-1
14.3	-1
15	-1
14.6	-1
14.2	-1
13.7	-1
12.6	-1
11.9	-1
10.8	-1
10.5	-1
10.7	-1
11.2	-1
11.8	-1
12	-1
11.7	-1
11.4	-1
11.5	-1
11.6	-1
11	-1
10.8	-1
10.7	-1
10.2	-1
9.6	-1
9	-1
8.38	-1
9.12	-1
9.98	-1
8.48	-1
6.8	-1
6.75	-1
6.9	-1
7.21	-1
6.63	-1
6.3	-1
6.66	-1
6.96	-1
7.6	-1
7.4	-1
7.2	-1
7	-1
7.5	-1
8.12	-1
8.72	-1
9.2	-1
9.5	-1
9.78	-1
9.43	-1
9.08	-1
8.68	-1
8.3	-1
7.89	-1
8.42	-1
8.69	-1
8.89	-1
8.98	-1
8.85	-1
8.84	-1
8.72	-1
9.15	-1
9.6	-1
9.85	-1
9.4	-1
9.04	-1
8.3	-1
8	-1
8.3	-1
8.63	-1
8.85	-1
8.78	-1
8.57	-1
8.23	-1
7.89	-1
7.72	-1
7.65	-1
7.25	-1
7.56	-1
7.56	-1
7.58	-1
7.25	-1
7.06	-1
7.22	-1
7.52	-1
7.54	-1
7.54	-1
6.87	-1
7.02	-1
7.73	-1
7.79	-1
7.78	-1
7.72	-1
7.74	-1
7.77	-1
7.72	-1
7.29	-1
7.57	-1
7.33	-1
7.34	-1
7.16	-1
7.71	-1
7.65	-1
7.62	-1
7.61	-1
7.54	-1
7.58	-1
7.48	-1
7.54	-1
7.58	-1
7.19	-1
7.31	-1
6.98	-1
7.16	-1
7.16	-1
7.31	-1
7.38	-1
7.22	-1
7.34	-1
7.32	-1
7.3	-1
7.28	-1
7.33	-1
7.28	-1
7.24	-1
7.12	-1
7.05	-1
7.06	-1
6.98	-1
6.55	-1
6.69	-1
7.19	-1
7.12	-1
6.92	-1
7.04	-1
7.16	-1
7.25	-1
7.19	-1
7.08	-1
7.04	-1
7.18	-1
7.16	-1
7.11	-1
7.1	-1
7.05	-1
7.13	-1
7.21	-1
7.15	-1
7.13	-1
7.12	-1
6.86	-1
6.63	-1
6.63	-1
6.71	-1
6.63	-1
6.4	-1
6.55	-1
6.91	-1
7.23	-1
7.28	-1
7.42	-1
7.77	-1
7.88	-1
8.08	-1
8.19	-1
8.26	-1
8.31	-1
8.59	-1
9.13	-1
10.1	-1
11.3	-1
13.7	-1
18.2	-1
20.4	-1
19	-1
17.1	-1
15.4	-1
14.8	-1
14.4	-1
14.2	-1
13.5	-1
13.2	3.82
13.3	3.88
13.3	3.84
13.2	3.61
12.7	3.38
12.3	3.15
12	2.98
11.8	2.94
11.8	2.97
11.7	3.02
11.9	3.15
11.8	3.45
12.4	3.93
13.7	4.37
15.4	4.98
18.7	5.77
23.9	7.21
35	10.1
62.7	15.9
82.1	20
68.4	19
55.8	16.7
47.6	14.4
41	12.6
37.5	11.2
35.6	10.5
35	10.2
34.4	10.1
33.3	9.63
32.1	9.03
30.7	8.64
30.1	8.46
31.8	9.16
37.1	10.9
41.6	11.3
40.2	11.1
41.3	11.3
44.8	12.2
50.8	13.4
55.5	14.4
61.7	14.9
59.3	14.2
57.9	14.2
71.2	15.6
103	20.1
113	23.3
103	22.3
89.3	19.9
78.1	17.7
74.2	16.6
81.1	18
95.2	20.6
113	24.6
125	28.2
131	31.2
133	32
128	30.9
121	29.3
126	31.4
134	33.6
138	35.2
119	30.4
100	25.5
87.6	22
78.6	20.4
76.6	19.7
70.6	18.2
66.4	18.5
70.8	20.2
80.3	23.2
91.1	26.5
97.3	28.8
104	32.7
104	31
90.7	26.9
80.9	25.2
80.6	24.7
79.1	23.8
74.9	22.6
74.8	22.5
75.4	21.6
70.7	21.3
68.5	20.9
66.9	20.6
66.3	21.1
67	21.8
67.8	22.4
67.3	22.6
68.4	24.4
70	24.8
68.9	24.6
66.7	23.4
64.2	22
70.2	22.7
67.1	21.3
61.5	20.4
56.6	19.7
55.4	20
56.5	20.7
56.8	21.8
56.4	21.8
58.5	21.7
55	20.4
52.7	19.6
52.4	18.4
50.9	18
48.8	17.6
47.7	17.9
47.6	18.1
47	18.6
48.1	18.6
46.6	17.3
43.5	16.1
41.3	14.9
39.5	13.3
36.2	12
34.5	12.3
35	13.7
39.1	14.6
37.5	12.4
