           YEAR,           JDAY,        QOMEAS1,         QOSIM1,        QOMEAS2,         QOSIM2,
           1980,            342,   10.10000    ,   2.500475    ,  -1.000000    ,  0.7893372    ,
           1980,            343,   9.660000    ,   2.488969    ,  -1.000000    ,  0.7856821    ,
           1980,            344,   8.600000    ,   2.477504    ,  -1.000000    ,  0.7820478    ,
           1980,            345,   8.490000    ,   2.466079    ,  -1.000000    ,  0.7784355    ,
           1980,            346,   7.990000    ,   2.454690    ,  -1.000000    ,  0.7748436    ,
           1980,            347,   7.880000    ,   2.443360    ,  -1.000000    ,  0.7712739    ,
           1980,            348,   7.960000    ,   2.432083    ,  -1.000000    ,  0.7677241    ,
           1980,            349,   8.080000    ,   2.420882    ,  -1.000000    ,  0.7641957    ,
           1980,            350,   8.240000    ,   2.409739    ,  -1.000000    ,  0.7606876    ,
           1980,            351,   8.550000    ,   2.398665    ,  -1.000000    ,  0.7572001    ,
           1980,            352,   8.630000    ,   2.387654    ,  -1.000000    ,  0.7537329    ,
           1980,            353,   9.040000    ,   2.376705    ,  -1.000000    ,  0.7502852    ,
           1980,            354,   9.360000    ,   2.365828    ,  -1.000000    ,  0.7468591    ,
           1980,            355,   10.10000    ,   2.355002    ,  -1.000000    ,  0.7434515    ,
           1980,            356,   10.00000    ,   2.344248    ,  -1.000000    ,  0.7400649    ,
           1980,            357,   9.460000    ,   2.333552    ,  -1.000000    ,  0.7366968    ,
           1980,            358,   10.10000    ,   2.322919    ,  -1.000000    ,  0.7333491    ,
           1980,            359,   10.60000    ,   2.312349    ,  -1.000000    ,  0.7300196    ,
           1980,            360,   10.90000    ,   2.301837    ,  -1.000000    ,  0.7267109    ,
           1980,            361,   10.90000    ,   2.291388    ,  -1.000000    ,  0.7234193    ,
           1980,            362,   10.90000    ,   2.400078    ,  -1.000000    ,  0.7201486    ,
           1980,            363,   10.80000    ,   2.289412    ,  -1.000000    ,  0.7168952    ,
           1980,            364,   10.70000    ,   2.261004    ,  -1.000000    ,  0.7136618    ,
           1980,            365,   10.40000    ,   2.250237    ,  -1.000000    ,  0.7104458    ,
           1980,            366,   10.20000    ,   2.240042    ,  -1.000000    ,  0.7072493    ,
